FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRTG,US4312841087,431284108,HIW,2420640,20568,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HIW,,,,
HRAX,CA41756V1013,41756V101,HLIF,BN33PG7,5273399,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,
HRVF,CA41756V1013,41756V101,HLIF,BN33PG7,217326,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,
HRVN,CA41756V1013,41756V101,HLIF,BN33PG7,58692,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,
HRVO,CA41756V1013,41756V101,HLIF,BN33PG7,87810,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HLIF,,,,
HRTY,US43300A2033,43300A203,HLT,BYVMW06,10636,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HLT,,,,
HRVG,US43300A2033,43300A203,HLT,BYVMW06,12587,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HLT,,,,
HRTJ,CA83411A2056,83411A205,HODL,BSNMNY3,2542,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HODL,,,,
HRRA,CA41757D1006,41757D100,HODY,BR53SM0,3960971,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HODY,,,,
HRTJ,US7707001027,770700102,HOOD,BP0TQN6,9830,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,
HRQL,US7707001027,770700102,HOOD,BP0TQN6,52995,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,
HRQP,US7707001027,770700102,HOOD,BP0TQN6,11809,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,
HRQ4,US7707001027,770700102,HOOD,BP0TQN6,379898,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HOOD,,,,
HRVN,CA41754J2092,41754J209,HPYM,BPX4WW9,195177,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYM,,,,
HRVO,CA41754J2092,41754J209,HPYM,BPX4WW9,291653,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYM,,,,
HRVN,CA4179221011,417922101,HPYT,BRRD6Q8,77458,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYT,,,,
HRVO,CA4179221011,417922101,HPYT,BRRD6Q8,115534,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HPYT,,,,
HRTY,US44107P1049,44107P104,HST,2567503,30525,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HST,,,,
HRVG,US44107P1049,44107P104,HST,2567503,38097,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HST,,,,
HRAX,CA41755D1024,41755D102,HTA,BFXHC06,4830818,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRA3,CA41755D1024,41755D102,HTA,BFXHC06,5575157,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRVF,CA41755D1024,41755D102,HTA,BFXHC06,200146,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRVN,CA41755D1024,41755D102,HTA,BFXHC06,52427,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRVO,CA41755D1024,41755D102,HTA,BFXHC06,81060,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HTA,,,,
HRAX,CA41755H1038,41755H103,HUBL,BF3SRY8,3185598,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,
HRVF,CA41755H1038,41755H103,HUBL,BF3SRY8,132386,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,
HRVN,CA41755H1038,41755H103,HUBL,BF3SRY8,36140,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,
HRVO,CA41755H1038,41755H103,HUBL,BF3SRY8,53095,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUBL,,,,
HRTJ,US44812J1043,44812J104,HUT,BQQ8805,12968,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.V.HUT,,,,
HRQL,US44812J1043,44812J104,HUT,BQQ8816,36136,USD,N,US,,,,,,,,,,,,,,,ST.US.US.HUT,,,,
HRAX,CA41754C1059,41754C105,HUTL,BJ00P63,2717781,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRA4,CA41754C1059,41754C105,HUTL,BJ00P63,5578041,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRVF,CA41754C1059,41754C105,HUTL,BJ00P63,112506,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRVN,CA41754C1059,41754C105,HUTL,BJ00P63,32017,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRVO,CA41754C1059,41754C105,HUTL,BJ00P63,45965,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HUTL,,,,
HRAX,CA4175391032,417539103,HVOI,BTHWYC1,2276016,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,
HRVF,CA4175391032,417539103,HVOI,BTHWYC1,90990,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,
HRVN,CA4175391032,417539103,HVOI,BTHWYC1,24705,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,
HRVO,CA4175391032,417539103,HVOI,BTHWYC1,36885,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.HVOI,,,,
HRQJ,US46438F1012,46438F101,IBIT,BQ9CHK7,894704,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBIT,,,,
HRQL,US46438F1012,46438F101,IBIT,BQ9CHK7,81803,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBIT,,,,
HRTJ,US4592001014,459200101,IBM,2005973,1198,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IBM,,,,
HRVL,US4642874402,464287440,IEF,2971494,1858564,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IEF,,,,
HRQM,CA45823T1066,45823T106,IFC,B04YJV1,6340,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IFC,,,,
HRQN,CA45823T1066,45823T106,IFC,B04YJV1,814,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IFC,,,,
HRQA,CA4495861060,449586106,IGM,2469375,74171,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IGM,,,,
HRTF,CA4509131088,450913108,IMG,2446646,113752,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.IMG,,,,
HRTJ,US4567881085,456788108,INFY,2398822,20304,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INFY,,,,
HRTJ,US4581401001,458140100,INTC,2463247,10292,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INTC,,,,
HR21,US4612021034,461202103,INTU,2459020,56116,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INTU,,,,
HRTG,US46187W1071,46187W107,INVH,BD81GW9,30759,USD,N,US,,,,,,,,,,,,,,,ST.US.US.INVH,,,,
HRVP,US45687V1061,45687V106,IR,BL5GZ82,33092,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IR,,,,
HRTJ,AU0000185993,,IREN,BMQ80V2,25144,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IREN,,,,
HRQL,AU0000185993,,IREN,BMQ80V2,100467,USD,N,US,,,,,,,,,,,,,,,ST.US.US.IREN,,,,
HRTH,US46120E6023,46120E602,ISRG,2871301,128352,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ISRG,,,,
HRTH,US4781601046,478160104,JNJ,2475833,284037,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JNJ,,,,
HRA9,US4781601046,478160104,JNJ,2475833,7725,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JNJ,,,,
HRT9,US46625H1005,46625H100,JPM,2190385,71966,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,
HRTP,US46625H1005,46625H100,JPM,2190385,18275,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,
HRCF,US46625H1005,46625H100,JPM,2190385,6944,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,
HRCL,US46625H1005,46625H100,JPM,2190385,1763,USD,N,US,,,,,,,,,,,,,,,ST.US.US.JPM,,,,
HRTF,CA4969024047,496902404,K,B03Z841,68402,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.K,,,,
HRTG,SG1AF6000009,,KDCREIT,BT9Q186,619150,SGD,N,SG,,,,,,,,,,,,,,,ST.SG.SI.KDCREIT,,,,
HRQA,CA4932711001,493271100,KEY,B3SGMV5,108081,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.KEY,,,,
HRTM,US49456B1017,49456B101,KMI,B3NQ4P8,384605,USD,N,US,,,,,,,,,,,,,,,ST.US.US.KMI,,,,
HRT9,US1912161007,191216100,KO,2206657,308288,USD,N,US,,,,,,,,,,,,,,,ST.US.US.KO,,,,
HRTM,NL0000009082,,KPN,5956078,2053512,EUR,N,NL,,,,,,,,,,,,,,,ST.NL.AS.KPN,,,,
HRQM,CA5394811015,539481101,L,2521800,19678,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.L,,,,
HRQN,CA5394811015,539481101,L,2521800,2398,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.L,,,,
HRTX,CH0371153492,,LAND,BF41XY8,5816,CHF,N,CH,,,,,,,,,,,,,,,ST.CH.SX.LAND,,,,
HRRA,CA41753X1006,41753X100,LLHE,BQB3SS3,9409369,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LLHE,,,,
HRTH,US5324571083,532457108,LLY,2516152,60701,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRQE,US5324571083,532457108,LLY,2516152,23051,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRVR,US5324571083,532457108,LLY,2516152,165171,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRQP,US5324571083,532457108,LLY,2516152,4003,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRCL,US5324571083,532457108,LLY,2516152,539,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LLY,,,,
HRVP,US5398301094,539830109,LMT,2522096,5554,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LMT,,,,
HRTF,CA5503711080,550371108,LUG,BTKSSY6,30969,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LUG,,,,
HRQA,CA5503711080,550371108,LUG,BTKSSY6,40421,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.LUG,,,,
HRTY,US8447411088,844741108,LUV,2831543,22320,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LUV,,,,
HRVG,US8447411088,844741108,LUV,2831543,28354,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LUV,,,,
HRTY,US5178341070,517834107,LVS,B02T2J7,13790,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LVS,,,,
HRVG,US5178341070,517834107,LVS,B02T2J7,17536,USD,N,US,,,,,,,,,,,,,,,ST.US.US.LVS,,,,
HRTJ,US57636Q104,57636Q104,MA,B121557,663,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MA,,,,
HRTG,US59522J1034,59522J103,MAA,2589132,5911,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAA,,,,
HRTY,US5719032022,571903202,MAR,2210614,9947,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAR,,,,
HRVG,US5719032022,571903202,MAR,2210614,11611,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MAR,,,,
HRTJ,US5657881067,565788106,MARA,BLR7B52,61307,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MARA,,,,
HRQL,US5657881067,565788106,MARA,BLR7B52,135408,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MARA,,,,
HRTJ,KYG283651076,,MATH,BF2YWH5,3200,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MATH,,,,
HRT9,US5801351017,580135101,MCD,2550707,71947,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MCD,,,,
HRCL,US5801351017,580135101,MCD,2550707,1825,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MCD,,,,
HRTX,NZMRPE0001S2,,MCY,B8W6K56,93005,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.MCY,,,,
HRTH,IE00BTN1Y115,G5960L103,MDT,BTN1Y11,631707,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MDT,,,,
HRTX,NZMELE0002S7,,MEL,BWFD052,108417,NZD,N,NZ,,,,,,,,,,,,,,,ST.NZ.NZ.MEL,,,,
HR21,US30303M1027,30303M102,META,B7TL820,38717,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRV3,US30303M1027,30303M102,META,B7TL820,151425,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRQP,US30303M1027,30303M102,META,B7TL820,5397,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRCL,US30303M1027,30303M102,META,B7TL820,882,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRCL - TD,US30303M1027,30303M102,META,B7TL820,100,USD,N,US,,,,,,,,,,,,,,,ST.US.US.META,,,,
HRRA,CA4175521067,417552106,METE,BTGTS10,7615508,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.METE,,,,
HRQA,CA56501R1064,56501R957,MFC,2492519,93553,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MFC,,,,
HRQA,CA5592224011,559222401,MG,2554475,62085,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MG,,,,
HRTY,US5529531015,552953101,MGM,2547419,8899,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MGM,,,,
HRVG,US5529531015,552953101,MGM,2547419,11321,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MGM,,,,
HRTH,US58933Y1055,58933Y105,MRK,2778844,586904,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MRK,,,,
HRTG,ES0105025003,,MRL,BNGNB77,69382,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.MRL,,,,
HRQM,CA59162N1096,59162N109,MRU,2583952,7049,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MRU,,,,
HRQN,CA59162N1096,59162N109,MRU,2583952,859,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MRU,,,,
HRT9,US6174464486,617446448,MS,2262314,118996,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MS,,,,
HRTP,US6174464486,617446448,MS,2262314,33916,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MS,,,,
HR21,US5949181045,594918104,MSFT,2588173,65342,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRT9,US5949181045,594918104,MSFT,2588173,48646,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRTJ,US5949181045,594918104,MSFT,2588173,755,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRVS,US5949181045,594918104,MSFT,2588173,61175,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRVU,US5949181045,594918104,MSFT,2588173,233744,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRQP,US5949181045,594918104,MSFT,2588173,8547,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRCL,US5949181045,594918104,MSFT,2588173,1216,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRCL - TD,US5949181045,594918104,MSFT,2588173,100,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSFT,,,,
HRRA,CA41754L1058,41754L105,MSHE,BQB3T68,8211972,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MSHE,,,,
HR21,US6200763075,620076307,MSI,B5BKPQ4,69816,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSI,,,,
HRRA,CA4175561071,417556107,MSTE,BTXWBF7,9973994,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.MSTE,,,,
HRV4,US5949724083,594972408,MSTR,2974329,294335,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,
HRV8,US5949724083,594972408,MSTR,2974329,2107198,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,
HRQL,US5949724083,594972408,MSTR,2974329,32809,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,
HRQP,US5949724083,594972408,MSTR,2974329,9137,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MSTR,,,,
HRTP,US55261F1049,55261F104,MTB,2340168,29942,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTB,,,,
HRTX,GB00BTQGS779,,MTLN,BTQGS77,8248,EUR,N,GB,,,,,,,,,,,,,,,ST.GB.L.MTLN,,,,
HRTY,US91879Q1094,91879Q109,MTN,2954194,1592,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTN,,,,
HRVG,US91879Q1094,91879Q109,MTN,2954194,1984,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MTN,,,,
HR21,US5951121038,595112103,MU,2588184,64495,USD,N,US,,,,,,,,,,,,,,,ST.US.US.MU,,,,
HRQA,CA6330671034,633067103,NA,2077303,26875,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,
HRQM,CA6330671034,633067103,NA,2077303,13188,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,
HRQN,CA6330671034,633067103,NA,2077303,1728,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,
HRCJ,CA6330671034,633067103,NA,2077303,8910,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NA,,,,
HRTJ,CA64112G1054,64112G105,NC,BYY9B18,113561,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.CQ.NC,,,,
HRTY,BMG667211046,,NCLH,B9CGTC3,21152,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NCLH,,,,
HRVG,BMG667211046,,NCLH,B9CGTC3,23289,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NCLH,,,,
HRTJ,CA64073L1013,64073L101,NDA,BJLKG81,28022,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NDA,,,,
HRTX,DE000A0D6554,,NDX1,B06CF71,9284,EUR,N,DE,,,,,,,,,,,,,,,ST.DE.DE.NDX1,,,,
HRTF,US6516391066,651639106,NEM,2636607,19368,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NEM,,,,
HRV9,US64110L1061,64110L106,NFLX,2857817,789898,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NFLX,,,,
HRQP,US64110L1061,64110L106,NFLX,2857817,30909,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NFLX,,,,
HRRA,CA41757E1088,41757E108,NFLY,BTXWBJ1,6752388,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NFLY,,,,
HRTM,GB00B08SNH34,,NG,BDR05C0,625429,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.NG,,,,
HRTF,CA6445351068,644535106,NGD,B043N83,217000,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NGD,,,,
HR21,US81762P1021,81762P102,NOW,B80NXX8,241588,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NOW,,,,
HRTX,CA6665111002,666511100,NPI,B68XHC3,27351,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NPI,,,,
HRTF,AU000000NST8,,NST,6717456,118134,AUD,N,AU,,,,,,,,,,,,,,,ST.AU.AX.NST,,,,
HRTM,ES0116870314,565042900,NTGY,5650422,369289,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.NTGY,,,,
HRQA,CA67077M1086,67077M108,NTR,BDRJLN0,54526,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NTR,,,,
HR21,US67066G1040,67066G104,NVDA,2379504,147606,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRVX,US67066G1040,67066G104,NVDA,2379504,143558,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRVY,US67066G1040,67066G104,NVDA,2379504,1008763,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRQP,US67066G1040,67066G104,NVDA,2379504,23062,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRCL,US67066G1040,67066G104,NVDA,2379504,2975,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVDA,,,,
HRRA,CA41754U1057,41754U105,NVHE,BQB3SV6,7543604,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.NVHE,,,,
HRCG,US6701002056,670100205,NVO,2651202,51793,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVO,,,,
HRTH,US66987V1098,66987V109,NVS,2620105,433688,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NVS,,,,
HRTX,US65290E1010,65290E101,NXT,BR1GTS6,3616,USD,N,US,,,,,,,,,,,,,,,ST.US.US.NXT,,,,
HRTG,US7561091049,756109104,O,2724193,19143,USD,N,US,,,,,,,,,,,,,,,ST.US.US.O,,,,
HRTF,CA6752224007,675222400,OGC,BQXQY26,63420,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.OGC,,,,
HRTM,US6826801036,682680103,OKE,2130109,145903,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OKE,,,,
HRTM,FR0000133308,,ORA,5176177,576600,EUR,N,FR,,,,,,,,,,,,,,,ST.FR.PA.ORA,,,,
HRTX,US6866881021,686688102,ORA,B03L311,3079,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORA,,,,
HR21,US68389X1054,68389X105,ORCL,2661568,172441,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRT9,US68389X1054,68389X105,ORCL,2661568,124682,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRTJ,US68389X1054,68389X105,ORCL,2661568,1792,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRCH,US68389X1054,68389X105,ORCL,2661568,26614,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRCL,US68389X1054,68389X105,ORCL,2661568,2914,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ORCL,,,,
HRTX,DK0060094928,,ORSTED,BYT16L4,16881,DKK,N,DK,,,,,,,,,,,,,,,ST.DK.CO.ORSTED,,,,
HRT0,US69047Q1022,69047Q102,OVV,BJ01KB6,46630,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OVV,,,,
HRT0,US6745991058,674599105,OXY,2655408,46166,USD,N,US,,,,,,,,,,,,,,,ST.US.US.OXY,,,,
HRTF,CA6979001089,697900108,PAAS,2669272,41835,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PAAS,,,,
HR21,US6974351057,697435105,PANW,B87ZMX0,161148,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PANW,,,,
HRCL,US6974351057,697435105,PANW,B87ZMX0,2949,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PANW,,,,
HRCL - TD,US6974351057,697435105,PANW,B87ZMX0,400,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PANW,,,,
HRT9,US7427181091,742718109,PG,2704407,150305,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PG,,,,
HRVP,US7010941042,701094104,PH,2671501,2957,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PH,,,,
HRTG,US74340W1036,74340W103,PLD,B44WZD7,6975,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLD,,,,
HRRA,CA41756T1066,41756T106,PLTE,BTGTS32,3470662,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PLTE,,,,
HRV5,US69608A1088,69608A108,PLTR,BN78DQ4,959621,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLTR,,,,
HRQP,US69608A1088,69608A108,PLTR,BN78DQ4,23182,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLTR,,,,
HRTX,US72919P2020,72919P202,PLUG,2508386,169057,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PLUG,,,,
HRTP,US6934751057,693475105,PNC,2692665,28749,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PNC,,,,
HRTM,US7234841010,723484101,PNW,2048804,117943,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PNW,,,,
HRQA,CA7392391016,739239101,POW,2697701,65823,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,
HRQM,CA7392391016,739239101,POW,2697701,16816,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,
HRQN,CA7392391016,739239101,POW,2697701,2178,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.POW,,,,
HRT0,CA7063271034,706327954,PPL,B4PT2P8,52262,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRTM,CA7063271034,706327954,PPL,B4PT2P8,269944,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRQA,CA7063271034,706327954,PPL,B4PT2P8,91729,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRQM,CA7063271034,706327954,PPL,B4PT2P8,15907,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRQN,CA7063271034,706327954,PPL,B4PT2P8,2102,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.PPL,,,,
HRTG,US74460D1090,74460D109,PSA,2852533,3344,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSA,,,,
HRTJ,BMG6964L2062,,PSFE,BPCPXY2,4609,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSFE,,,,
HRTG,CH0018294154,,PSPN,B012877,5476,CHF,N,CH,,,,,,,,,,,,,,,ST.CH.SX.PSPN,,,,
HRT0,US7185461040,718546104,PSX,B78C4Y8,14482,USD,N,US,,,,,,,,,,,,,,,ST.US.US.PSX,,,,
HRQA,CA76131D1033,76131D103,QSR,BTF8CF0,48151,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,
HRQM,CA76131D1033,76131D103,QSR,BTF8CF0,11474,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,
HRQN,CA76131D1033,76131D103,QSR,BTF8CF0,1402,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.QSR,,,,
HRQM,CA74935Q1072,74935Q107,RBA,BMWGTH9,4880,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RBA,,,,
HRQN,CA74935Q1072,74935Q107,RBA,BMWGTH9,674,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RBA,,,,
HRTM,CA7751092007,775109200,RCI,2169051,305881,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.RCI.B,,,,
