FundID,ISIN,CUSIP,Ticker,SEDOL,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE,Basket Shares
HRQ3,,,1AEM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1AEM..C350.20260402,,1AEM  260402C00350000,1AEM CN 04/02/26 C350. EQUITY,OP,0.0
HRQY,,,1BCE,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1BCE..C35.20260306,,1BCE  260306C00035000,1BCE CN 03/06/26 C35. EQUITY,OP,0.0
HRCJ,,,1BMO,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1BMO..C204.20260306,,1BMO  260306C00204000,1BMO CN 03/06/26 C204. EQUITY,OP,0.0
HRCJ,,,1BNS,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1BNS..C108.20260306,,1BNS  260306C00108000,1BNS CN 03/06/26 C108. EQUITY,OP,0.0
HRQ2,,,1CCO,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1CCO..C160.20260306,,1CCO  260306C00160000,1CCO CN 03/06/26 C160. EQUITY,OP,0.0
HRCJ,,,1CM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1CM..C138.20260306,,1CM   260306C00138000,1CM CN 03/06/26 C138. EQUITY,OP,0.0
HRQR,,,1CNQ,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1CNQ..C54.20260306,,1CNQ  260306C00054000,1CNQ CN 03/06/26 C54. EQUITY,OP,0.0
HRQS,,,1ENB,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1ENB..C74.20260306,,1ENB  260306C00074000,1ENB CN 03/06/26 C74. EQUITY,OP,0.0
HRCJ,,,1NA,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1NA..C178.20260306,,1NA   260306C00178000,1NA CN 03/06/26 C178. EQUITY,OP,0.0
HRQU,,,1RY,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1RY..C236.20260306,,1RY   260306C00236000,1RY CN 03/06/26 C236. EQUITY,OP,0.0
HRCJ,,,1RY,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1RY..C244.20260306,,1RY   260306C00244000,1RY CN 03/06/26 C244. EQUITY,OP,0.0
HRQV,,,1SHOP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1SHOP..C156.20260306,,1SHOP 260306C00156000,1SHOP CN 03/06/26 C156. EQUITY,OP,0.0
HRQX,,,1SU,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1SU..C75.20260306,,1SU   260306C00075000,1SU CN 03/06/26 C75. EQUITY,OP,0.0
HRQZ,,,1T,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1T..C20.20260306,,1T    260306C00020000,1T CN 03/06/26 C20. EQUITY,OP,0.0
HRQW,,,1TD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1TD..C136.20260306,,1TD   260306C00136000,1TD CN 03/06/26 C136. EQUITY,OP,0.0
HRCJ,,,1TD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.1TD..C138.20260306,,1TD   260306C00138000,1TD CN 03/06/26 C138. EQUITY,OP,0.0
HRTH,,,A,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.A..C125.20260320,,A     260320C00125000,A US 03/20/26 C125 EQUITY,OP,0.0
HRVG,,,AAL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AAL..C13-5.20260320,,AAL   260320C00013500,AAL US 03/20/26 C13.5 EQUITY,OP,0.0
HRQO,,,AAPL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AAPL..C280.20260306,,AAPL  260306C00280000,AAPL US 03/06/26 C280 EQUITY,OP,0.0
HRCL,,,AAPL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AAPL..C285.20260306,,AAPL  260306C00285000,AAPL US 03/06/26 C285 EQUITY,OP,0.0
HRQP,,,AAPL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AAPL..C265.20260320,,AAPL  260320C00265000,AAPL US 03/20/26 C265 EQUITY,OP,0.0
HR21,,,AAPL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AAPL..C270.20260320,,AAPL  260320C00270000,AAPL US 03/20/26 C270 EQUITY,OP,0.0
HRT9,,,AAPL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AAPL..C270.20260320,,AAPL  260320C00270000,AAPL US 03/20/26 C270 EQUITY,OP,0.0
HRQO,,,AAPL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AAPL..C270.20260320,,AAPL  260320C00270000,AAPL US 03/20/26 C270 EQUITY,OP,0.0
HRCL,,,AAPL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AAPL..C285.20260320,,AAPL  260320C00285000,AAPL US 03/20/26 C285 EQUITY,OP,0.0
HRCL,,,ABBV,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ABBV..C235.20260306,,ABBV  260306C00235000,ABBV US 03/06/26 C235 EQUITY,OP,0.0
HRTH,,,ABBV,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ABBV..C230.20260320,,ABBV  260320C00230000,ABBV US 03/20/26 C230 EQUITY,OP,0.0
HRCL,,,ABBV,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ABBV..C245.20260320,,ABBV  260320C00245000,ABBV US 03/20/26 C245 EQUITY,OP,0.0
HRVG,,,ABNB,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ABNB..C123.20260320,,ABNB  260320C00123000,ABNB US 03/20/26 C123 EQUITY,OP,0.0
HRTH,,,ABT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ABT..C115.20260320,,ABT   260320C00115000,ABT US 03/20/26 C115 EQUITY,OP,0.0
HRVG,,,AC,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.AC..C20-5.20260320,,AC    260320C00020500,AC CN 03/20/26 C20.5 EQUITY,OP,0.0
HR21,,,ACN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ACN..C210.20260320,,ACN   260320C00210000,ACN US 03/20/26 C210 EQUITY,OP,0.0
HRT9,,,ACN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ACN..C210.20260320,,ACN   260320C00210000,ACN US 03/20/26 C210 EQUITY,OP,0.0
HRTG,,,ADC,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ADC..C80.20260320,,ADC   260320C00080000,ADC US 03/20/26 C80 EQUITY,OP,0.0
HRQ3,,,AEM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.AEM..C315.20260320,,AEM   260320C00315000,AEM CN 03/20/26 C315. EQUITY,OP,0.0
HRQM,,,AEM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.AEM..C320.20260320,,AEM   260320C00320000,AEM CN 03/20/26 C320. EQUITY,OP,0.0
HRQ1,,,AEM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.AEM..C320.20260320,,AEM   260320C00320000,AEM CN 03/20/26 C320. EQUITY,OP,0.0
HRVG,,,ALK,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ALK..C52-5.20260320,,ALK   260320C00052500,ALK US 03/20/26 C52.5 EQUITY,OP,0.0
HRCL,,,AMAT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMAT..C375.20260306,,AMAT  260306C00375000,AMAT US 03/06/26 C375 EQUITY,OP,0.0
HR21,,,AMAT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMAT..C377-5.20260320,,AMAT  260320C00377500,AMAT US 03/20/26 C377.5 EQUITY,OP,0.0
HRCL,,,AMAT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMAT..C410.20260320,,AMAT  260320C00410000,AMAT US 03/20/26 C410 EQUITY,OP,0.0
HRQF,,,AMD,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMD..C215.20260306,,AMD   260306C00215000,AMD US 03/06/26 C215 EQUITY,OP,0.0
HR21,,,AMD,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMD..C197-5.20260320,,AMD   260320C00197500,AMD US 03/20/26 C197.5 EQUITY,OP,0.0
HRQF,,,AMD,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMD..C210.20260320,,AMD   260320C00210000,AMD US 03/20/26 C210 EQUITY,OP,0.0
HRQP,,,AMD,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMD..C210.20260320,,AMD   260320C00210000,AMD US 03/20/26 C210 EQUITY,OP,0.0
HRTH,,,AMGN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMGN..C385.20260320,,AMGN  260320C00385000,AMGN US 03/20/26 C385 EQUITY,OP,0.0
HRTG,,,AMT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMT..C195.20260320,,AMT   260320C00195000,AMT US 03/20/26 C195 EQUITY,OP,0.0
HRQB,,,AMZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMZN..C220.20260306,,AMZN  260306C00220000,AMZN US 03/06/26 C220 EQUITY,OP,0.0
HRQD,,,AMZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMZN..C220.20260306,,AMZN  260306C00220000,AMZN US 03/06/26 C220 EQUITY,OP,0.0
HRCL,,,AMZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMZN..C225.20260306,,AMZN  260306C00225000,AMZN US 03/06/26 C225 EQUITY,OP,0.0
HRT9,,,AMZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMZN..C205.20260320,,AMZN  260320C00205000,AMZN US 03/20/26 C205 EQUITY,OP,0.0
HRQB,,,AMZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMZN..C215.20260320,,AMZN  260320C00215000,AMZN US 03/20/26 C215 EQUITY,OP,0.0
HRQD,,,AMZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMZN..C215.20260320,,AMZN  260320C00215000,AMZN US 03/20/26 C215 EQUITY,OP,0.0
HRQP,,,AMZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMZN..C215.20260320,,AMZN  260320C00215000,AMZN US 03/20/26 C215 EQUITY,OP,0.0
HRCL,,,AMZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AMZN..C217-5.20260320,,AMZN  260320C00217500,AMZN US 03/20/26 C217.5 EQUITY,OP,0.0
HR21,,,ANET,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ANET..C131.20260320,,ANET  260320C00131000,ANET US 03/20/26 C131 EQUITY,OP,0.0
HRT0,,,APA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.APA..C29-5.20260320,,APA   260320C00029500,APA US 03/20/26 C29.5 EQUITY,OP,0.0
HRTG,,,ARE,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ARE..C55.20260320,,ARE   260320C00055000,ARE US 03/20/26 C55 EQUITY,OP,0.0
HRQM,,,ATD,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.ATD..C86.20260320,,ATD   260320C00086000,ATD CN 03/20/26 C86. EQUITY,OP,0.0
HRQG,,,AVGO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AVGO..C340.20260306,,AVGO  260306C00340000,AVGO US 03/06/26 C340 EQUITY,OP,0.0
HRCL,,,AVGO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AVGO..C390.20260306,,AVGO  260306C00390000,AVGO US 03/06/26 C390 EQUITY,OP,0.0
HR21,,,AVGO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AVGO..C335.20260320,,AVGO  260320C00335000,AVGO US 03/20/26 C335 EQUITY,OP,0.0
HRT9,,,AVGO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AVGO..C335.20260320,,AVGO  260320C00335000,AVGO US 03/20/26 C335 EQUITY,OP,0.0
HRQP,,,AVGO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AVGO..C340.20260320,,AVGO  260320C00340000,AVGO US 03/20/26 C340 EQUITY,OP,0.0
HRQG,,,AVGO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AVGO..C350.20260320,,AVGO  260320C00350000,AVGO US 03/20/26 C350 EQUITY,OP,0.0
HRCL,,,AVGO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AVGO..C365.20260320,,AVGO  260320C00365000,AVGO US 03/20/26 C365 EQUITY,OP,0.0
HRTH,,,AZN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.AZN..C210.20260320,,AZN   260320C00210000,AZN US 03/20/26 C210 EQUITY,OP,0.0
HRCL,,,BAC,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BAC..C58.20260306,,BAC   260306C00058000,BAC US 03/06/26 C58 EQUITY,OP,0.0
HRTP,,,BAC,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BAC..C52.20260320,,BAC   260320C00052000,BAC US 03/20/26 C52 EQUITY,OP,0.0
HRCL,,,BAC,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BAC..C55.20260320,,BAC   260320C00055000,BAC US 03/20/26 C55 EQUITY,OP,0.0
HRQA,,,BAM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BAM..C70.20260320,,BAM   260320C00070000,BAM CN 03/20/26 C70. EQUITY,OP,0.0
HRQA,,,BCE,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BCE..C35-5.20260320,,BCE   260320C00035500,BCE CN 03/20/26 C35.5 EQUITY,OP,0.0
HRQM,,,BCE,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BCE..C35-5.20260320,,BCE   260320C00035500,BCE CN 03/20/26 C35.5 EQUITY,OP,0.0
HRQY,,,BCE,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BCE..C35-5.20260320,,BCE   260320C00035500,BCE CN 03/20/26 C35.5 EQUITY,OP,0.0
HRQ1,,,BCE,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BCE..C35-5.20260320,,BCE   260320C00035500,BCE CN 03/20/26 C35.5 EQUITY,OP,0.0
HRTM,,,BCE,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BCE..C36.20260320,,BCE   260320C00036000,BCE CN 03/20/26 C36. EQUITY,OP,0.0
HRQA,,,BEPC,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BEPC..C60.20260320,,BEPC  260320C00060000,BEPC CN 03/20/26 C60. EQUITY,OP,0.0
HRVG,,,BKNG,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BKNG..C3880.20260320,,BKNG  260320C03880000,BKNG US 03/20/26 C3880 EQUITY,OP,0.0
HRQL,,,BLSH,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BLSH..C35.20260320,,BLSH  260320C00035000,BLSH US 03/20/26 C35 EQUITY,OP,0.0
HRQA,,,BMO,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BMO..C200.20260320,,BMO   260320C00200000,BMO CN 03/20/26 C200. EQUITY,OP,0.0
HRQM,,,BMO,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BMO..C200.20260320,,BMO   260320C00200000,BMO CN 03/20/26 C200. EQUITY,OP,0.0
HRCJ,,,BMO,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BMO..C206.20260320,,BMO   260320C00206000,BMO CN 03/20/26 C206. EQUITY,OP,0.0
HRTH,,,BMY,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BMY..C62.20260320,,BMY   260320C00062000,BMY US 03/20/26 C62 EQUITY,OP,0.0
HRQA,,,BNS,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BNS..C108.20260320,,BNS   260320C00108000,BNS CN 03/20/26 C108. EQUITY,OP,0.0
HRQM,,,BNS,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BNS..C108.20260320,,BNS   260320C00108000,BNS CN 03/20/26 C108. EQUITY,OP,0.0
HRCJ,,,BNS,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.BNS..C110.20260320,,BNS   260320C00110000,BNS CN 03/20/26 C110. EQUITY,OP,0.0
HRT0,,,BP,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BP..C39.20260320,,BP    260320C00039000,BP US 03/20/26 C39 EQUITY,OP,0.0
HRTH,,,BSX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BSX..C75.20260320,,BSX   260320C00075000,BSX US 03/20/26 C75 EQUITY,OP,0.0
HRQL,,,BTDR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BTDR..C10.20260320,,BTDR  260320C00010000,BTDR US 03/20/26 C10 EQUITY,OP,0.0
HRTM,GB00N0Z06591,ADI38Q803,BTG,,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.BTG..C215.20260320.A,,BTG   260320C00215000,BTG LN 03/20/26 C215 EQUITY,OP,0.0
HRVG,,,BYD,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.BYD..C85.20260320,,BYD   260320C00085000,BYD US 03/20/26 C85 EQUITY,OP,0.0
HRTP,,,C,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.C..C112.20260320,,C     260320C00112000,C US 03/20/26 C112 EQUITY,OP,0.0
HRCL,,,CAT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CAT..C790.20260306,,CAT   260306C00790000,CAT US 03/06/26 C790 EQUITY,OP,0.0
HRT9,,,CAT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CAT..C770.20260320,,CAT   260320C00770000,CAT US 03/20/26 C770 EQUITY,OP,0.0
HRVP,,,CAT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CAT..C770.20260320,,CAT   260320C00770000,CAT US 03/20/26 C770 EQUITY,OP,0.0
HRCL,,,CAT,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CAT..C810.20260320,,CAT   260320C00810000,CAT US 03/20/26 C810 EQUITY,OP,0.0
HRTG,,,CCI,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CCI..C90.20260320,,CCI   260320C00090000,CCI US 03/20/26 C90 EQUITY,OP,0.0
HRVG,,,CCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CCL..C30-5.20260320,,CCL   260320C00030500,CCL US 03/20/26 C30.5 EQUITY,OP,0.0
HRQ2,,,CCO,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CCO..C170.20260320,,CCO   260320C00170000,CCO CN 03/20/26 C170. EQUITY,OP,0.0
HRQ1,,,CCO,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CCO..C170.20260320,,CCO   260320C00170000,CCO CN 03/20/26 C170. EQUITY,OP,0.0
HRTP,,,CFG,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CFG..C62-5.20260320,,CFG   260320C00062500,CFG US 03/20/26 C62.5 EQUITY,OP,0.0
HRQL,,,CIFR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CIFR..C16.20260320,,CIFR  260320C00016000,CIFR US 03/20/26 C16 EQUITY,OP,0.0
HRQL,,,CLSK,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CLSK..C10.20260320,,CLSK  260320C00010000,CLSK US 03/20/26 C10 EQUITY,OP,0.0
HRQA,,,CM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CM..C138.20260320,,CM    260320C00138000,CM CN 03/20/26 C138. EQUITY,OP,0.0
HRQM,,,CM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CM..C138.20260320,,CM    260320C00138000,CM CN 03/20/26 C138. EQUITY,OP,0.0
HRCJ,,,CM,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CM..C142.20260320,,CM    260320C00142000,CM CN 03/20/26 C142. EQUITY,OP,0.0
HRTM,,,CMCSA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CMCSA..C32.20260320,,CMCSA 260320C00032000,CMCSA US 03/20/26 C32 EQUITY,OP,0.0
HRT0,,,CNQ,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CNQ..C59.20260320,,CNQ   260320C00059000,CNQ CN 03/20/26 C59. EQUITY,OP,0.0
HRQ1,,,CNQ,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CNQ..C59.20260320,,CNQ   260320C00059000,CNQ CN 03/20/26 C59. EQUITY,OP,0.0
HRQR,,,CNQ,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CNQ..C59.20260320,,CNQ   260320C00059000,CNQ CN 03/20/26 C59. EQUITY,OP,0.0
HRQA,,,CNQ,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CNQ..C60.20260320,,CNQ   260320C00060000,CNQ CN 03/20/26 C60. EQUITY,OP,0.0
HRQM,,,CNR,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CNR..C154.20260320,,CNR   260320C00154000,CNR CN 03/20/26 C154. EQUITY,OP,0.0
HRV2,,,COIN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COIN..C170.20260306,,COIN  260306C00170000,COIN US 03/06/26 C170 EQUITY,OP,0.0
HRQH,,,COIN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COIN..C170.20260306,,COIN  260306C00170000,COIN US 03/06/26 C170 EQUITY,OP,0.0
HRV2,,,COIN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COIN..C175.20260320,,COIN  260320C00175000,COIN US 03/20/26 C175 EQUITY,OP,0.0
HRQH,,,COIN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COIN..C175.20260320,,COIN  260320C00175000,COIN US 03/20/26 C175 EQUITY,OP,0.0
HRQP,,,COIN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COIN..C175.20260320,,COIN  260320C00175000,COIN US 03/20/26 C175 EQUITY,OP,0.0
HRQL,,,COIN,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COIN..C180.20260320,,COIN  260320C00180000,COIN US 03/20/26 C180 EQUITY,OP,0.0
HRT0,,,COP,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COP..C112.20260320,,COP   260320C00112000,COP US 03/20/26 C112 EQUITY,OP,0.0
HRQL,,,CORZ,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CORZ..C18.20260320,,CORZ  260320C00018000,CORZ US 03/20/26 C18 EQUITY,OP,0.0
HRV6,,,COST,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COST..C1015.20260306,,COST  260306C01015000,COST US 03/06/26 C1015 EQUITY,OP,0.0
HRV6,,,COST,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COST..C1000.20260320,,COST  260320C01000000,COST US 03/20/26 C1000 EQUITY,OP,0.0
HRQP,,,COST,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.COST..C1005.20260320,,COST  260320C01005000,COST US 03/20/26 C1005 EQUITY,OP,0.0
HRQM,,,CP,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CP..C120.20260320,,CP    260320C00120000,CP CN 03/20/26 C120. EQUITY,OP,0.0
HRVG,,,CPA,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CPA..C145.20260320,,CPA   260320C00145000,CPA US 03/20/26 C145 EQUITY,OP,0.0
HRQ5,,,CRCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CRCL..C60.20260306,,CRCL  260306C00060000,CRCL US 03/06/26 C60 EQUITY,OP,0.0
HRQP,,,CRCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CRCL..C65.20260320,,CRCL  260320C00065000,CRCL US 03/20/26 C65 EQUITY,OP,0.0
HRQ5,,,CRCL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CRCL..C65.20260320,,CRCL  260320C00065000,CRCL US 03/20/26 C65 EQUITY,OP,0.0
HR21,,,CRM,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CRM..C180.20260320,,CRM   260320C00180000,CRM US 03/20/26 C180 EQUITY,OP,0.0
HRA8,,,CRWD,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CRWD..C430.20260320,,CRWD  260320C00430000,CRWD US 03/20/26 C430 EQUITY,OP,0.0
HRQP,,,CRWD,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CRWD..C440.20260320,,CRWD  260320C00440000,CRWD US 03/20/26 C440 EQUITY,OP,0.0
HR21,,,CSCO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CSCO..C79.20260320,,CSCO  260320C00079000,CSCO US 03/20/26 C79 EQUITY,OP,0.0
HRT9,,,CSCO,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CSCO..C79.20260320,,CSCO  260320C00079000,CSCO US 03/20/26 C79 EQUITY,OP,0.0
HRQA,,,CU,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CU..C47.20260320,,CU    260320C00047000,CU CN 03/20/26 C47. EQUITY,OP,0.0
HRQA,,,CVE,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.CVE..C32-5.20260320,,CVE   260320C00032500,CVE CN 03/20/26 C32.5 EQUITY,OP,0.0
HRT0,,,CVX,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CVX..C187-5.20260320,,CVX   260320C00187500,CVX US 03/20/26 C187.5 EQUITY,OP,0.0
HRVG,,,CZR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.CZR..C20.20260320,,CZR   260320C00020000,CZR US 03/20/26 C20 EQUITY,OP,0.0
HRTM,,,D,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.D..C65.20260320,,D     260320C00065000,D US 03/20/26 C65 EQUITY,OP,0.0
HRVG,,,DAL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.DAL..C68.20260320,,DAL   260320C00068000,DAL US 03/20/26 C68 EQUITY,OP,0.0
HRVP,,,DAL,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.DAL..C68.20260320,,DAL   260320C00068000,DAL US 03/20/26 C68 EQUITY,OP,0.0
HRVP,,,DE,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.DE..C662-5.20260320,,DE    260320C00662500,DE US 03/20/26 C662.5 EQUITY,OP,0.0
HRTH,,,DHR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.DHR..C210.20260320,,DHR   260320C00210000,DHR US 03/20/26 C210 EQUITY,OP,0.0
HRTG,,,DLR,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.DLR..C177-5.20260320,,DLR   260320C00177500,DLR US 03/20/26 C177.5 EQUITY,OP,0.0
HRTG,,,DOC,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.DOC..C17-5.20260320,,DOC   260320C00017500,DOC US 03/20/26 C17.5 EQUITY,OP,0.0
HRQM,,,DOL,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.DOL..C195.20260320,,DOL   260320C00195000,DOL CN 03/20/26 C195. EQUITY,OP,0.0
HRQM,,,DSG,,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.DSG..C96.20260320,,DSG   260320C00096000,DSG CN 03/20/26 C96. EQUITY,OP,0.0
HRT0,,,E,,USD,N,US,,,,,,,,,,,,,,,EO.US.US.E..C45.20260320,,E     260320C00045000,E US 03/20/26 C45 EQUITY,OP,0.0
